status;name;type;address;rating;reviews;place_id;google_maps_url;query;area;ll;reason
duplicate_in_run;Caiçara Bar e Restaurante;Restaurante;Praia de, Rua Cassiano, Av. Cassiano da Cunha Nóbrega - Ponta de Matos, Cabedelo - PB, 58100-695;4.7;39;ChIJ6UAYvCohrQcRzW-CciJ0DB0;https://www.google.com/maps/place/?q=place_id:ChIJ6UAYvCohrQcRzW-CciJ0DB0;lanchonete Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;La casa de pastel e La Pizza Premium;Pastelaria brasileira;Rua por trás do Campo Municipal, R. Primo José Viana, 463 - Centro, Cabedelo - PB, 58100-521;4.1;261;ChIJYSxGk8ghrQcRk9Nz0uySHBE;https://www.google.com/maps/place/?q=place_id:ChIJYSxGk8ghrQcRk9Nz0uySHBE;lanchonete Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Caldeirão Nordestino - Caldinho e Nhoques Cabedelo;Barraca de comida;Areia Dourada, Cabedelo - PB, 58101-212;4.8;31;ChIJKa4SjtDfrAcRbfre1lQqXmM;https://www.google.com/maps/place/?q=place_id:ChIJKa4SjtDfrAcRbfre1lQqXmM;lanchonete Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;DAWN BURGUER;Hamburgueria;R. Augusto Firmo Paulo, 51 - Vila Sao Joao, Cabedelo - PB, 58101-015;4.2;45;ChIJadfjewAhrQcRf8d09KL-Gi4;https://www.google.com/maps/place/?q=place_id:ChIJadfjewAhrQcRf8d09KL-Gi4;lanchonete Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Restaurante Pôr do Sol;Restaurante;R. Pres. João Pessoa, 1 - Vila Sao Joao, Cabedelo - PB, 58310-000;4.6;105;ChIJb69icnQgrQcRc9_nUnm-luI;https://www.google.com/maps/place/?q=place_id:ChIJb69icnQgrQcRc9_nUnm-luI;lanchonete Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Sport Marina;Restaurante de frutos do mar;Av. Pastor José Alves de Oliveira, 848 - Areia Dourada, Cabedelo - PB, 58101-232;4.5;503;ChIJpSulOXggrQcR1X8-11zV034;https://www.google.com/maps/place/?q=place_id:ChIJpSulOXggrQcR1X8-11zV034;lanchonete Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
accepted;Guaiamum & Cia - Cabedelo PB;Restaurante;R. Cleto Campêlo - Vila Sao Joao, Cabedelo - PB, 58310-000;4;10;ChIJv6iR9onfrAcR8n0WV64uO_c;https://www.google.com/maps/place/?q=place_id:ChIJv6iR9onfrAcR8n0WV64uO_c;lanchonete Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Marcos Lanches;Restaurante;Vila Sao Joao, Cabedelo - PB, 58310-000;4.3;4;ChIJhX1SLHcgrQcR9zZlpaN0kZw;https://www.google.com/maps/place/?q=place_id:ChIJhX1SLHcgrQcR9zZlpaN0kZw;lanchonete Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Espaço Do Sushi;Restaurante;R. Juarez Távora - Camalaú, Cabedelo - PB, 58310-000;4.2;33;ChIJLZuM-3YgrQcRxc7_zhcQ3Y0;https://www.google.com/maps/place/?q=place_id:ChIJLZuM-3YgrQcRxc7_zhcQ3Y0;sushi Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Sushiyaki Restaurante;Restaurante japonês;R. Ten. Antônio Pontes, 381 - Ponta de Matos, Cabedelo - PB, 58100-645;4.7;10;ChIJoZsj3b7frAcRjoZUr5Cg7Uw;https://www.google.com/maps/place/?q=place_id:ChIJoZsj3b7frAcRjoZUr5Cg7Uw;sushi Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Viciados em Sushi;Restaurante japonês;R. Pedro Aleixo Moura, 34 - Centro, Cabedelo - PB, 58100-210;4.4;193;ChIJ_c5MVHEgrQcRB4CuNV0soio;https://www.google.com/maps/place/?q=place_id:ChIJ_c5MVHEgrQcRB4CuNV0soio;sushi Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Sakê Temakeria Ponta de Campina, Cabedelo;Restaurante japonês;Av. Oceano Atlântico, 1592 - Sl 16 E 17 - Ponta de Campina, Cabedelo - PB, 58310-000;4.7;261;ChIJ2Xj63j_drAcRrllAg3GcmOU;https://www.google.com/maps/place/?q=place_id:ChIJ2Xj63j_drAcRrllAg3GcmOU;sushi Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;A Casa do Temakinho;Restaurante;Av. Mar da Irlanda, 222 - Intermares, Cabedelo - PB, 58310-000;4.9;150;ChIJK77pAsvfrAcRDJoNP1VhTVo;https://www.google.com/maps/place/?q=place_id:ChIJK77pAsvfrAcRDJoNP1VhTVo;sushi Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Pipa Sushi & Temakeria;Restaurante de sushi;Av. Mar das Antilhas - Intermares, Cabedelo - PB, 58310-000;4.3;292;ChIJm1Mywg3erAcRAs4OIMpvJqk;https://www.google.com/maps/place/?q=place_id:ChIJm1Mywg3erAcRAs4OIMpvJqk;sushi Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Villa Porto;Restaurante;R. Duque de Caxias - Vila Sao Joao, Cabedelo - PB, 58310-000;4.9;9;ChIJv2WKSQAhrQcRwxmZ9OyokUg;https://www.google.com/maps/place/?q=place_id:ChIJv2WKSQAhrQcRwxmZ9OyokUg;sushi Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
rejected;Novo Oriente Intermares;Restaurante de sushi;Av. Mar Vermelho, 35 - Intermares, Cabedelo - PB, 58102-120;4.2;1378;ChIJN9JFAA7erAcR7c6fN6tma_g;https://www.google.com/maps/place/?q=place_id:ChIJN9JFAA7erAcR7c6fN6tma_g;sushi Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
duplicate_in_run;Porto do açaí;Lanchonete;R. Cleto Campêlo, 623 - Camalaú, Cabedelo - PB, 58310-000;5;1;ChIJL9uhhKMhrQcRNgJ6D5n7bws;https://www.google.com/maps/place/?q=place_id:ChIJL9uhhKMhrQcRNgJ6D5n7bws;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
accepted;Sorveteria glacial;Sorveteria;Vila dos Estivadores, 73 - Centro, Cabedelo - PB, 58310-000;4.4;260;ChIJB9065i0hrQcRn26XWJtWITw;https://www.google.com/maps/place/?q=place_id:ChIJB9065i0hrQcRn26XWJtWITw;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
duplicate_in_run;Açaí da Cris;Lanchonete;Tv. Primo José Viana - Vila Sao Joao, Cabedelo - PB, 58310-000;4.7;211;ChIJcQUFI2wgrQcRG22L9whpk4I;https://www.google.com/maps/place/?q=place_id:ChIJcQUFI2wgrQcRG22L9whpk4I;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Sorveteria Frutos de Goiás - Cabedelo;Sorveteria;R. Sólon de Lucena, 30B - Centro, Cabedelo - PB, 58100-570;4.9;40;ChIJpR3-bsYhrQcRFzba--9mhwU;https://www.google.com/maps/place/?q=place_id:ChIJpR3-bsYhrQcRFzba--9mhwU;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
accepted;Queens do Açaí;Loja de açaí;R. Cleto Campêlo, 832 - Camalaú, Cabedelo - PB, 58103-242;;;ChIJN3qzZx3frAcRGdsGytgR2To;https://www.google.com/maps/place/?q=place_id:ChIJN3qzZx3frAcRGdsGytgR2To;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
rejected;Assaí Atacadista - Estrada de Cabedelo;Atacadista;BR-230, 14 , Km 13.5, Lot. Morada Nova, Cabedelo - PB, 58033-455;4.4;581;ChIJpXuq7TTfrAcRpJL6pMYJrCA;https://www.google.com/maps/place/?q=place_id:ChIJpXuq7TTfrAcRpJL6pMYJrCA;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;not_clearly_food_establishment
accepted;Acai;Loja de açaí;Av. Imbiridiba, 74 - Lot. Oceania VI, Cabedelo - PB, 58310-000;5;3;ChIJHS4nywrfrAcRf1rB7H0L_Mw;https://www.google.com/maps/place/?q=place_id:ChIJHS4nywrfrAcRf1rB7H0L_Mw;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Therê Açaí e Sorvete;Sorveteria;R. Duque de Caxias, 489 - Centro, Cabedelo - PB, 58100-263;;;ChIJbQMVIgAhrQcRuLJQgojPJ7g;https://www.google.com/maps/place/?q=place_id:ChIJbQMVIgAhrQcRuLJQgojPJ7g;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Sorv&cia;Sorveteria;Av. São Sebastião, 227 - Camalaú, Cabedelo - PB, 58103-102;5;2;ChIJj-20f9TfrAcR4ay0mIYQNqA;https://www.google.com/maps/place/?q=place_id:ChIJj-20f9TfrAcR4ay0mIYQNqA;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;cabe 1one açaí;Sorveteria;Praça Venâncio Neiva, 11 - Lj 01 - Centro, Cabedelo - PB, 58100-246;;;ChIJA6AGRi0hrQcROMmi6RuzaLY;https://www.google.com/maps/place/?q=place_id:ChIJA6AGRi0hrQcROMmi6RuzaLY;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
rejected;Supermercado Assis;Supermercado;R. João Vitaliano, 39 - Camalaú, Cabedelo - PB, 58310-000;4.3;1794;ChIJ0cBL53EgrQcRzMAuzIdb_4I;https://www.google.com/maps/place/?q=place_id:ChIJ0cBL53EgrQcRzMAuzIdb_4I;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
duplicate_in_run;PARCEIRO Rosa Lanches;Lanchonete;R. Ten. Antônio Pontes, 139 - Ponta de Matos, Cabedelo - PB, 58100-645;4.5;120;ChIJKfbziSchrQcRUM5eTvB19FU;https://www.google.com/maps/place/?q=place_id:ChIJKfbziSchrQcRUM5eTvB19FU;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
accepted;Açaí Jacaré Beach;Sorveteria;R. Clodoaldo Gouveia, 214 - Praia Do Jacare, Cabedelo - PB, 58101-323;4.8;12;ChIJyzANbADfrAcRmNSHSU6nRlI;https://www.google.com/maps/place/?q=place_id:ChIJyzANbADfrAcRmNSHSU6nRlI;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Cantinho Bom;Sorveteria;R. Santa Rita de Cássia, 42 - Jardim Camboinha, Cabedelo - PB, 58103-772;5;1;ChIJm1gILLjfrAcRJzUZHE7JAuI;https://www.google.com/maps/place/?q=place_id:ChIJm1gILLjfrAcRJzUZHE7JAuI;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Praçaí - Intermares;Lanchonete;Av. Oceano Pacífico, s/n - Intermares, Cabedelo - PB, 58310-000;4.5;238;ChIJ1cAVK23erAcRCUpJ50T3ULs;https://www.google.com/maps/place/?q=place_id:ChIJ1cAVK23erAcRCUpJ50T3ULs;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Cantinho do açaí;Sorveteria;R. Vinicius de Morais - Recanto do Poço, Cabedelo - PB, 58105-062;5;1;ChIJP8nYbA7frAcRFz-W3qWECKs;https://www.google.com/maps/place/?q=place_id:ChIJP8nYbA7frAcRFz-W3qWECKs;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Açaí da Hill Point;Loja de açaí;Trailer, Rua Mar das Antilhas, Praça Durval Portela - Intermares, Cabedelo - PB, 58102-000;4.6;9;ChIJp648VSbfrAcR46pzEDHTJBo;https://www.google.com/maps/place/?q=place_id:ChIJp648VSbfrAcR46pzEDHTJBo;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
rejected;Supermercado São Sebastião - Unidade Centro Cabedelo;Supermercado;Rua Monsenhor Walfredo Leal, 120 - Camalaú, Cabedelo - PB, 58100-248;4.3;455;ChIJp3LRbnIgrQcRMaPeraKfSO4;https://www.google.com/maps/place/?q=place_id:ChIJp3LRbnIgrQcRMaPeraKfSO4;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
accepted;South Beach | Açaí, Sorveteria e Cremes;Sorveteria;Av. Oceano Atlântico, 870 - Intermares, Cabedelo - PB;4.9;43;ChIJ0RcoMQDfrAcRpLtM3_RE4bo;https://www.google.com/maps/place/?q=place_id:ChIJ0RcoMQDfrAcRpLtM3_RE4bo;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
rejected;Supermercado Real;Supermercado;Av. Pastor José Alves de Oliveira - Vila Sao Joao, Cabedelo - PB, 58310-000;4.2;449;ChIJ6RnxKHcgrQcRk4Kx3ZLsCt8;https://www.google.com/maps/place/?q=place_id:ChIJ6RnxKHcgrQcRk4Kx3ZLsCt8;acai Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
accepted;Porto do Café;Cafeteria;Praça Getúlio Vargas, 68 - Centro, Cabedelo - PB, 58100-261;4.7;6;ChIJi8fyTQAhrQcRylnBp6lzXXs;https://www.google.com/maps/place/?q=place_id:ChIJi8fyTQAhrQcRylnBp6lzXXs;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
rejected;Tia Graça Doces E Salgados;Doceria;R. Pedro Aleixo Moura, 26 - Vila Sao Joao, Cabedelo - PB, 58310-000;4.6;414;ChIJazVfCHEgrQcRref-q7f7tNA;https://www.google.com/maps/place/?q=place_id:ChIJazVfCHEgrQcRref-q7f7tNA;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;not_clearly_food_establishment
accepted;Tia Graça Cafeteria e Doceria;Cafeteria;R. Golfo da China, 326 - Intermares, Cabedelo - PB, 58310-000;4.5;67;ChIJV8XbnLXfrAcRTzFbB-0OVFg;https://www.google.com/maps/place/?q=place_id:ChIJV8XbnLXfrAcRTzFbB-0OVFg;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Café Cabedelo;Cafeteria;R. Aurélio Guedes Cavalcante - Camboinha, Cabedelo - PB, 58310-000;;;ChIJ52g2ao3frAcRyzat6fBKJA4;https://www.google.com/maps/place/?q=place_id:ChIJ52g2ao3frAcRyzat6fBKJA4;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
duplicate_in_run;Caldinho Prime Formosa;Restaurante;Av. Cassiano da Cunha Nóbrega, 555 - Vila Sao Joao, Cabedelo - PB, 58310-000;4.7;46;ChIJo3IrDQAhrQcRuau8CF_J1oc;https://www.google.com/maps/place/?q=place_id:ChIJo3IrDQAhrQcRuau8CF_J1oc;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
accepted;Sax Café - Por do Sol da Praia do Jacaré Cabedelo/PB;Restaurante;Pôr do Sol, R. Praia do Jacaré, Cabedelo - PB, 58310-000;4.5;102;ChIJ42uw2z3frAcRpvqGhKXp_LM;https://www.google.com/maps/place/?q=place_id:ChIJ42uw2z3frAcRpvqGhKXp_LM;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
rejected;Verano Praia Bar;Bar;Av. Pastor José Alves de Oliveira, 848 - Areia Dourada, Cabedelo - PB, 58101-205;4.4;324;ChIJh0FVTwvfrAcRloIZE5Iit7w;https://www.google.com/maps/place/?q=place_id:ChIJh0FVTwvfrAcRloIZE5Iit7w;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;not_clearly_food_establishment
accepted;Café cultural;Cafeteria;R. Augusto José Couto de Faria - Jardim Camboinha, Cabedelo - PB, 58103-684;;;ChIJLaRmKgDfrAcRtmvfIXT7Ibs;https://www.google.com/maps/place/?q=place_id:ChIJLaRmKgDfrAcRtmvfIXT7Ibs;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
rejected;Moinho Dias Branco;Moinho;Av. Cassiano da Cunha Nóbrega, Cabedelo - PB;4.6;95;ChIJ8aU4xRQgrQcRjUnwjQSge9Q;https://www.google.com/maps/place/?q=place_id:ChIJ8aU4xRQgrQcRjUnwjQSge9Q;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;not_clearly_food_establishment
accepted;Coffee Cake Açaiteria;Lanchonete;Av. Oceano Atlântico, 422 - Sala, 04 - Intermares, Cabedelo - PB, 58102-252;4.7;24;ChIJJVjoiEDfrAcRFTg4AQg1nHw;https://www.google.com/maps/place/?q=place_id:ChIJJVjoiEDfrAcRFTg4AQg1nHw;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
rejected;Padaria Pandine;Padaria;Av. Mar Vermelho, 357 - Intermares, Cabedelo - PB, 58102-120;4.4;1096;ChIJP6gJ7w3erAcREADxKhazvuY;https://www.google.com/maps/place/?q=place_id:ChIJP6gJ7w3erAcREADxKhazvuY;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
duplicate_in_run;Ilha Dourada Restaurante;Restaurante de frutos do mar;BR -230, R. José Américo de Almeida Filho, s/n - Areia Dourada, Cabedelo - PB, 58101-212;4.2;3161;ChIJ19PDcIXfrAcRzBwfL7gvIIs;https://www.google.com/maps/place/?q=place_id:ChIJ19PDcIXfrAcRzBwfL7gvIIs;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;PARCEIRO Rosa Lanches;Lanchonete;R. Ten. Antônio Pontes, 139 - Ponta de Matos, Cabedelo - PB, 58100-645;4.5;120;ChIJKfbziSchrQcRUM5eTvB19FU;https://www.google.com/maps/place/?q=place_id:ChIJKfbziSchrQcRUM5eTvB19FU;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
accepted;JL Bolos;Cafeteria;R. Rio Paraíba, 55 - Jardim Camboinha, Cabedelo - PB, 58310-000;4.8;5;ChIJzWCQCwDfrAcRxsNeWdpCqWA;https://www.google.com/maps/place/?q=place_id:ChIJzWCQCwDfrAcRxsNeWdpCqWA;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Pastelaria Litorânea;Pastelaria brasileira;R. Sólon de Lucena, 19 - Vila Sao Joao, Cabedelo - PB, 58310-000;4.3;280;ChIJMwgi824grQcR0OCGiSGQ4Oc;https://www.google.com/maps/place/?q=place_id:ChIJMwgi824grQcR0OCGiSGQ4Oc;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
accepted;Messe Cafeteria;Cafeteria;R. Praia do Jacaré - Intermares, Cabedelo - PB, 58310-000;5;2;ChIJi1DNHwDfrAcRKRUXOkoukjQ;https://www.google.com/maps/place/?q=place_id:ChIJi1DNHwDfrAcRKRUXOkoukjQ;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
duplicate_in_run;Tenda Formosa Bar & Restaurante;Restaurante;Av. Cassiano da Cunha Nóbrega, 98 - Praia Formosa, Cabedelo - PB, 58100-685;4.1;1507;ChIJIc-iXWUgrQcReqjiUbw742w;https://www.google.com/maps/place/?q=place_id:ChIJIc-iXWUgrQcReqjiUbw742w;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
accepted;Chié artesanato e comedoria;Café;R. Praia do Jacaré - Intermares, Cabedelo - PB, 58310-000;4;40;ChIJTwa4MA_frAcR4t0Vizs3ozY;https://www.google.com/maps/place/?q=place_id:ChIJTwa4MA_frAcR4t0Vizs3ozY;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;food_scope
rejected;DM Caffe;Cafeteria;Av. Gov. Argemiro de Figueiredo, 3197a - Jardim Oceania, João Pessoa - PB, 58037-030;4.8;247;ChIJRVlJzNnDrAcRa808gqR2TmU;https://www.google.com/maps/place/?q=place_id:ChIJRVlJzNnDrAcRa808gqR2TmU;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
rejected;Panificadora do Poço;Padaria;R. Carolino Cardoso, 177-245 - Lot. Vitorino Cardoso, Cabedelo - PB, 58310-000;4.2;293;ChIJD-aUzE3erAcRIs-tCW7mU0Q;https://www.google.com/maps/place/?q=place_id:ChIJD-aUzE3erAcRIs-tCW7mU0Q;cafeteria Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;excluded_category_or_name
duplicate_in_run;Skama Bar e Restaurante;Restaurante;Av. Cassiano da Cunha Nóbrega, 18 - Ponta de Matos, Cabedelo - PB, 58100-965;4.2;397;ChIJl-GtFGkgrQcROqBgkhHbHuA;https://www.google.com/maps/place/?q=place_id:ChIJl-GtFGkgrQcROqBgkhHbHuA;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Bar das Meninas Restaurante;Restaurante de frutos do mar;R. Des. Onaldo N Montenegro, 368 - Vila Sao Joao, Cabedelo - PB, 58109-342;4.2;3174;ChIJodwqQ2kgrQcR4ABUUI60O8Y;https://www.google.com/maps/place/?q=place_id:ChIJodwqQ2kgrQcR4ABUUI60O8Y;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Caiçara Bar e Restaurante;Restaurante;Praia de, Rua Cassiano, Av. Cassiano da Cunha Nóbrega - Ponta de Matos, Cabedelo - PB, 58100-695;4.7;39;ChIJ6UAYvCohrQcRzW-CciJ0DB0;https://www.google.com/maps/place/?q=place_id:ChIJ6UAYvCohrQcRzW-CciJ0DB0;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Caldinho Prime Formosa;Restaurante;Av. Cassiano da Cunha Nóbrega, 555 - Vila Sao Joao, Cabedelo - PB, 58310-000;4.7;46;ChIJo3IrDQAhrQcRuau8CF_J1oc;https://www.google.com/maps/place/?q=place_id:ChIJo3IrDQAhrQcRuau8CF_J1oc;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Restaurante Pôr do Sol;Restaurante;R. Pres. João Pessoa, 1 - Vila Sao Joao, Cabedelo - PB, 58310-000;4.6;105;ChIJb69icnQgrQcRc9_nUnm-luI;https://www.google.com/maps/place/?q=place_id:ChIJb69icnQgrQcRc9_nUnm-luI;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
rejected;Verano Praia Bar;Bar;Av. Pastor José Alves de Oliveira, 848 - Areia Dourada, Cabedelo - PB, 58101-205;4.4;324;ChIJh0FVTwvfrAcRloIZE5Iit7w;https://www.google.com/maps/place/?q=place_id:ChIJh0FVTwvfrAcRloIZE5Iit7w;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;not_clearly_food_establishment
duplicate_in_run;Bar e Restaurante do Sumé;Restaurante de frutos do mar;Av. Oceano Atlântico, 98 - Vila Sao Joao, Cabedelo - PB, 58310-000;4.1;762;ChIJx6-fZGUgrQcR3ejC32WCAA4;https://www.google.com/maps/place/?q=place_id:ChIJx6-fZGUgrQcR3ejC32WCAA4;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Ilha Dourada Restaurante;Restaurante de frutos do mar;BR -230, R. José Américo de Almeida Filho, s/n - Areia Dourada, Cabedelo - PB, 58101-212;4.2;3161;ChIJ19PDcIXfrAcRzBwfL7gvIIs;https://www.google.com/maps/place/?q=place_id:ChIJ19PDcIXfrAcRzBwfL7gvIIs;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Lovina Ponta de Campina | Bar | Restaurante em Cabedelo;Restaurante;R. Vitorino Cardoso, 908 - Ponta de Campina, Cabedelo - PB, 58101-510;4.4;10742;ChIJdbKCxUTerAcRNmBt0eRrdX8;https://www.google.com/maps/place/?q=place_id:ChIJdbKCxUTerAcRNmBt0eRrdX8;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Tenda Formosa Bar & Restaurante;Restaurante;Av. Cassiano da Cunha Nóbrega, 98 - Praia Formosa, Cabedelo - PB, 58100-685;4.1;1507;ChIJIc-iXWUgrQcReqjiUbw742w;https://www.google.com/maps/place/?q=place_id:ChIJIc-iXWUgrQcReqjiUbw742w;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Atlântico bar, cabedelo;Restaurante;Cassiano, Av. Cassiano da Cunha Nóbrega - Ponta de Matos, Cabedelo - PB, 58100-695;4.4;8;ChIJsc6M1VohrQcR2aadwXNqCYM;https://www.google.com/maps/place/?q=place_id:ChIJsc6M1VohrQcR2aadwXNqCYM;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
rejected;Bar da ressaca;Bar;Av. Cassiano da Cunha Nóbrega, 269 - Santa Catarina, Cabedelo - PB, 58100-432;4.6;49;ChIJU_hxaiYhrQcRlDkfUVSdSVs;https://www.google.com/maps/place/?q=place_id:ChIJU_hxaiYhrQcRlDkfUVSdSVs;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;not_clearly_food_establishment
duplicate_in_run;Bar e Restaurante Solânense;Restaurante;R. Sólon de Lucena, 364 - Centro, Cabedelo - PB, 58100-570;4.6;77;ChIJr1gT2-chrQcRL1coXnrt0YE;https://www.google.com/maps/place/?q=place_id:ChIJr1gT2-chrQcRL1coXnrt0YE;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Sport Marina;Restaurante de frutos do mar;Av. Pastor José Alves de Oliveira, 848 - Areia Dourada, Cabedelo - PB, 58101-232;4.5;503;ChIJpSulOXggrQcR1X8-11zV034;https://www.google.com/maps/place/?q=place_id:ChIJpSulOXggrQcR1X8-11zV034;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
duplicate_in_run;Residência do Mário;Restaurante;R. Cleto Campêlo, 889 - Camalaú, Cabedelo - PB, 58103-242;4.7;153;ChIJJ1WRk4nfrAcRe75oQKtSH4Y;https://www.google.com/maps/place/?q=place_id:ChIJJ1WRk4nfrAcRe75oQKtSH4Y;bar restaurante Cabedelo PB;Centro Cabedelo;@-6.9748,-34.8373,15z;duplicate_in_run
